Cell_ID	Cluster	Trajectory_ID	Pseudo_time	X_coord	Y_coord
Cell_1058	1	1	NA	-3.4388115837599	-3.23908433326101
Cell_1059	2	1	NA	2.47886961413583	1.18907132935973
Cell_1060	1	1	NA	-2.30991155843611	-3.16012022720577
Cell_1061	2	1	NA	1.65141847758585	0.727779735017917
Cell_1062	1	1	NA	-7.11511219654452	-4.20398504919334
Cell_1063	1	1	NA	1.63254131835343	-3.40104879724345
Cell_1064	3	1	NA	2.95943373342525	6.77727384007134
Cell_1065	1	1	NA	-4.83889649034702	-3.38928228680517
Cell_1066	1	1	NA	-2.41603149093914	-3.46856459526674
Cell_1067	1	1	NA	0.353501583283453	-2.44089907284976
Cell_1068	2	1	NA	2.09826379614828	-0.509739736584315
Cell_1069	2	1	NA	2.64923032708726	-0.757213765255275
Cell_1070	2	1	NA	5.17087292938091	3.49983851592963
Cell_1071	2	1	NA	4.22810007745351	4.32610452901544
Cell_1072	2	1	NA	2.68886398847081	0.127013111811643
Cell_1073	2	1	NA	3.80296235031943	0.859581915655179
Cell_1074	1	1	NA	-1.76480343716707	-0.632203531509295
Cell_1075	1	1	NA	-4.40942883158575	-4.35648543531473
Cell_1076	2	1	NA	3.01508821124358	2.05111798995051
Cell_1077	3	1	NA	-1.64741642951136	9.33106306568846
Cell_1078	3	1	NA	2.01866018185975	7.45882239713061
Cell_1079	1	1	NA	0.497578974190654	-0.830474385948873
Cell_1080	1	1	NA	-0.871225379896482	-2.37509270167058
Cell_1081	1	1	NA	0.624549789160712	-2.61262382331484
Cell_1082	2	1	NA	3.14089836348881	2.19354174774197
Cell_1083	2	1	NA	1.55334301740833	-0.509529237324092
Cell_1084	3	1	NA	2.10381500654171	8.08449919717735
Cell_1085	2	1	NA	4.25137161265966	3.92489419053113
Cell_1086	1	1	NA	-3.39945801553147	-4.19114021294703
Cell_1087	1	1	NA	-1.9917945932364	-0.534781929406493
Cell_1088	2	1	NA	3.79294879585581	4.6550679070483
Cell_1089	1	1	NA	-3.41464391187034	-3.33354273099928
Cell_1090	3	1	NA	0.80893318477875	8.51433342331064
Cell_1091	1	1	NA	0.174026948520039	0.444915585757774
Cell_1092	1	1	NA	-8.00431229671416	-3.80378303466202
Cell_1093	1	1	NA	0.530569183739938	-0.7644560170136
Cell_1094	2	1	NA	3.14799360186216	2.22553001591013
Cell_1095	1	1	NA	-1.18483187459636	-4.41780173796819
Cell_1096	2	1	NA	2.94512803022721	1.58835729903558
Cell_1097	1	1	NA	-0.148815113424098	-0.893396329394628
Cell_1098	3	1	NA	2.61500596975401	7.16646384565148
Cell_1099	1	1	NA	-4.7448267545039	-2.96262106283877
Cell_1100	1	1	NA	-2.98535175727055	-3.85039590754156
Cell_1101	2	1	NA	1.90259375483668	0.96880550341795
Cell_1102	1	1	NA	0.847932620845232	-0.806396740187253
Cell_1103	1	1	NA	0.357215783285774	-0.828694116027438
Cell_1104	2	1	NA	3.77436260762566	1.70568305143208
Cell_1105	2	1	NA	3.74458412434687	1.31889988730916
Cell_1106	3	1	NA	2.81376301355995	7.22019272870679
Cell_1107	3	1	NA	2.37222070885884	7.44996289022118
Cell_1108	3	1	NA	2.72290670134705	7.50889475415474
Cell_1109	1	1	NA	-1.65854829141542	-3.25640837887792
Cell_1110	3	1	NA	2.37459911009275	7.78273103917581
Cell_1111	1	1	NA	1.42271219004894	-2.36031132208972
Cell_1112	2	1	NA	2.86589327044137	1.58819635280942
Cell_1113	1	1	NA	3.98261746109718	-0.104685277130066
Cell_1114	1	1	NA	-8.37221189197232	-4.2693937714212
Cell_1115	1	1	NA	-0.893950610005264	-2.68727927435926
Cell_1116	1	1	NA	1.68947135193224	-3.62037017421253
Cell_1117	1	1	NA	-1.20934390266909	-2.06850900602292
Cell_1118	3	1	NA	0.372393358285384	8.91803246996209
Cell_1119	1	1	NA	2.37029822478508	-3.15299575651091
Cell_1120	1	1	NA	-2.06442662263916	-2.1972012127175
Cell_1121	1	1	NA	-5.14729394295148	-3.90508088929939
Cell_1122	1	1	NA	1.34249263201295	-1.57085488126823
Cell_1123	1	1	NA	-1.71756170976064	-3.37231739050323
Cell_1124	1	1	NA	-3.03684638163383	-2.08719594526717
Cell_1125	1	1	NA	1.25756153834951	-2.20514480750653
Cell_1126	3	1	NA	2.12288639989164	7.93419649909655
Cell_1127	1	1	NA	-7.09359996608444	-3.65918055862411
Cell_1128	2	1	NA	3.65416282580958	5.42430219933562
Cell_1129	1	1	NA	-5.1763888070634	-4.43646981386601
Cell_1130	3	1	NA	3.20875900247758	6.31259819791695
Cell_1131	1	1	NA	0.606740618187122	-2.48078422585951
Cell_1132	2	1	NA	3.43081539757065	2.26101164912166
Cell_1133	3	1	NA	2.06933521436136	7.99383808368589
Cell_1134	1	1	NA	-6.55944102297222	-4.46163895447055
Cell_1135	1	1	NA	-6.52616791695384	-3.95905950656227
Cell_1136	2	1	NA	2.52016608741927	0.274213457407872
Cell_1137	3	1	NA	3.27068794897436	6.32844114192215
Cell_1138	1	1	NA	-8.1731293223493	-3.71569029760125
Cell_1139	1	1	NA	-2.84570704197653	-3.02487967520728
Cell_1140	1	1	NA	0.588966209062274	-3.99272532407403
Cell_1141	1	1	NA	-0.415603058777456	-2.95366791368039
Cell_1142	2	1	NA	3.41437796726605	4.58980900056354
Cell_1143	1	1	NA	-3.67789166707656	-2.87513329872498
Cell_1144	3	1	NA	-1.2828195892296	9.27104644776434
Cell_1145	1	1	NA	0.0106457257177237	-3.33865870227291
Cell_1146	1	1	NA	2.87161705490758	-3.01146178448143
Cell_1147	1	1	NA	-0.567770800374052	-0.951065832130601
Cell_1148	1	1	NA	-1.42255748319953	-3.11610296725954
Cell_1149	2	1	NA	2.87221807433679	-0.570571326934362
Cell_1150	2	1	NA	3.71076780951411	4.59760925499415
Cell_1151	1	1	NA	-1.23057747662855	-1.58981889621684
Cell_1152	2	1	NA	3.71481886021086	3.88123477257859
Cell_1153	2	1	NA	3.66809883374929	3.18520171390742
Cell_1154	1	1	NA	-2.72807336864265	-2.39138278858477
Cell_1155	3	1	NA	2.85177275284945	6.6607503837499
Cell_1156	2	1	NA	3.10847248322348	2.33408847541904
Cell_1157	1	1	NA	-5.80365357539907	-4.46970658452365
Cell_1158	3	1	NA	-0.0629340147285633	9.03431037094633
Cell_1159	1	1	NA	-1.22971121139075	-2.70367009894831
Cell_1160	1	1	NA	1.04161902573807	-0.291701772891433
Cell_1161	2	1	NA	4.07972980842607	3.1947802122988
Cell_1162	2	1	NA	3.33169807331568	2.33674228377371
Cell_1163	2	1	NA	4.31546469660128	5.20836702204001
Cell_1164	1	1	NA	-1.45153700122472	-1.81327032334418
Cell_1165	3	1	NA	2.61207663172314	7.53891762494803
Cell_1166	1	1	NA	-3.45835608331776	-2.94746247794549
Cell_1167	3	1	NA	3.38257630820282	5.68590254854792
Cell_1168	1	1	NA	-1.05310511326787	-2.20961405684628
Cell_1169	3	1	NA	-1.15649353680941	9.25000165799971
Cell_1170	1	1	NA	-2.30958162771204	-2.80788141983953
Cell_1171	2	1	NA	2.04759969627681	-0.185593985807534
Cell_1172	1	1	NA	-1.39190746399542	-4.69689207274532
Cell_1173	1	1	NA	-7.23304417096688	-3.93265053215998
Cell_1174	2	1	NA	2.13687007121807	0.0841262326630488
Cell_1175	2	1	NA	5.04060411404684	3.72909435876081
Cell_1176	1	1	NA	-0.643901800934626	-2.55286108286995
Cell_1177	1	1	NA	1.59005155271098	-1.76163629444009
Cell_1178	2	1	NA	3.59004031671968	3.35236548397331
Cell_1179	1	1	NA	0.286626741696983	-3.0292152262508
Cell_1180	1	1	NA	-4.00648366256061	-2.93365502438742
Cell_1181	2	1	NA	4.00602932675525	3.39855631149241
Cell_1182	1	1	NA	-1.0057316264566	0.492992699287602
Cell_1183	1	1	NA	-6.02221981004269	-4.28868799028258
Cell_1184	3	1	NA	2.68782936669087	6.20915204879272
Cell_1185	1	1	NA	2.61494827060944	-2.42137805394081
Cell_1186	1	1	NA	0.529820798458269	-1.75480107849973
Cell_1187	3	1	NA	2.5695964039443	7.59971657362471
Cell_1188	2	1	NA	3.73223959392981	5.48916099322001
Cell_1189	3	1	NA	2.16960275999164	7.81826696626752
Cell_1190	3	1	NA	0.976344734884624	8.73881794385977
Cell_1191	1	1	NA	2.47823386611104	-3.12296448267535
Cell_1192	1	1	NA	-5.64551125141291	-3.87492341711744
Cell_1193	1	1	NA	2.54600662812406	-2.25256283507434
Cell_1194	2	1	NA	1.65269142544174	-0.342860432050834
Cell_1195	2	1	NA	1.54838104567123	-0.538765234810689
Cell_1196	1	1	NA	-4.73267226794511	-3.22794129026302
Cell_1197	2	1	NA	3.49116075961519	4.08251171053618
Cell_1198	1	1	NA	-2.59530992054684	-2.2108567887118
Cell_1199	1	1	NA	-7.65239931741335	-3.74117452979557
Cell_1200	2	1	NA	2.84966797468797	5.56963361790087
Cell_1201	1	1	NA	2.49261461252114	-2.49030412400541
Cell_1202	2	1	NA	3.51049402450782	2.00892365030539
Cell_1203	1	1	NA	-2.97448789882588	-3.17256735429587
Cell_1204	1	1	NA	-4.75096346226648	-3.84799426891552
Cell_1205	3	1	NA	3.47809831197225	5.92572787399165
Cell_1206	3	1	NA	2.66987349648084	7.57285192314688
Cell_1207	1	1	NA	0.250839996428821	-1.38359261081472
Cell_1208	3	1	NA	3.35885487350621	6.63397852013322
Cell_1209	1	1	NA	-3.06956889048319	-2.13582467549582
Cell_1210	1	1	NA	1.10365518049939	-1.23475350056597
Cell_1211	2	1	NA	3.48870038477013	2.68783343465297
Cell_1212	2	1	NA	3.95616140118798	1.9369161264113
Cell_1213	2	1	NA	2.13368743127578	-0.676723644511198
Cell_1214	2	1	NA	3.97503751976683	1.82786092229693
Cell_1215	1	1	NA	-4.81934962545437	-4.42239088130504
Cell_1216	2	1	NA	1.53439473345663	-1.13034012790204
Cell_1217	1	1	NA	-4.77530787770215	-3.83845552214698
Cell_1218	2	1	NA	3.34470748790232	4.65117889712179
Cell_1219	1	1	NA	-4.48126861079392	-4.18147513268618
Cell_1220	1	1	NA	-2.49535472716077	-2.72269828387249
Cell_1221	2	1	NA	4.2788014097503	4.3794166740006
Cell_1222	1	1	NA	-0.836326576233305	0.692221638526652
Cell_1223	3	1	NA	3.33486460654438	6.0282784726678
Cell_1224	3	1	NA	2.92361546879229	7.02034094366346
Cell_1225	2	1	NA	3.35417433127563	2.25560851647455
Cell_1226	2	1	NA	3.61090979184431	3.1380404023655
Cell_1227	1	1	NA	-7.41458055055674	-4.18345050586774
Cell_1228	2	1	NA	3.88868785433599	3.22562107808575
Cell_1229	3	1	NA	1.10683265464456	8.59790145344163
Cell_1230	1	1	NA	1.1366891211921	-1.07232686855619
Cell_1231	1	1	NA	0.842241617140751	-1.42057473123465
Cell_1232	1	1	NA	0.159437193958534	-0.669164797775767
Cell_1233	2	1	NA	2.2326882417372	0.652151405341215
Cell_1234	1	1	NA	-6.04014569726796	-3.5495643066322
Cell_1235	2	1	NA	3.07285495374466	-0.0767989604395373
Cell_1236	2	1	NA	2.78552247325722	-0.115548133794338
Cell_1237	1	1	NA	-6.18315276817312	-4.40933488758484
Cell_1238	1	1	NA	0.79295527122973	-1.4767452495637
Cell_1239	1	1	NA	-1.17799228712387	-4.16241917866605
Cell_1240	2	1	NA	3.51437957532149	2.35539082960037
Cell_1241	2	1	NA	3.16010388810127	1.88154835385752
Cell_1242	1	1	NA	-5.59033453912899	-4.59210354044646
Cell_1243	1	1	NA	-2.29516302322077	-3.01288569785628
Cell_1244	2	1	NA	3.62041281604299	3.86054660125809
Cell_1245	2	1	NA	3.55593677330552	1.93920949090649
Cell_1246	2	1	NA	2.72568845551145	-0.231137597529144
Cell_1247	1	1	NA	0.759097487004528	-1.25594481361974
Cell_1248	1	1	NA	-0.860282592628532	-1.52808590583265
Cell_1249	2	1	NA	3.7674334509775	1.80106784368527
Cell_1250	3	1	NA	2.79485118373044	7.41454766111525
Cell_1251	1	1	NA	0.390731888361745	-2.38138747803741
Cell_1252	2	1	NA	2.66393818993368	2.24914771479519
Cell_1253	1	1	NA	0.131361980980174	-3.17333462796614
Cell_1254	1	1	NA	-0.623217225777629	-2.64999779764364
Cell_1255	1	1	NA	-1.58237341085959	-2.03640654721577
Cell_1256	1	1	NA	-1.28683788405606	0.342137869819405
Cell_1257	2	1	NA	3.03376443704255	-0.226802577211833
Cell_1258	1	1	NA	1.6449017432465	-2.4110613630718
Cell_1259	2	1	NA	3.80347382966671	4.98159820101139
Cell_1260	3	1	NA	-0.304902478780002	8.96926616329864
Cell_1261	2	1	NA	1.65511428630522	-0.997715312621853
Cell_1262	2	1	NA	3.26580071907857	2.30074277092559
Cell_1263	1	1	NA	-6.85881832779614	-3.68954125820519
Cell_1264	2	1	NA	3.46506575277684	1.3009874871324
Cell_1265	1	1	NA	-5.08958943218902	-3.26571502459247
Cell_1266	1	1	NA	-3.73126915694485	-3.07951456957458
Cell_1267	1	1	NA	-3.88860400010796	-4.28696148444556
Cell_1268	2	1	NA	1.88488188877639	-0.688672515902802
Cell_1269	1	1	NA	-0.411480359199375	-2.88118503020771
Cell_1270	1	1	NA	-4.34121617105953	-3.93973341327649
Cell_1271	1	1	NA	-1.32565744425596	-1.7766883700648
Cell_1272	1	1	NA	-2.07239123041893	-3.19224068500512
Cell_1273	2	1	NA	2.67220175866679	-0.814553539836311
Cell_1274	2	1	NA	3.90429939638375	4.92044992364986
Cell_1275	1	1	NA	-5.48536952249546	-4.27753003084442
Cell_1276	3	1	NA	1.35395936375536	8.48586798222995
Cell_1277	1	1	NA	-2.70032530977577	-2.60845258170833
Cell_1278	1	1	NA	-0.830358338868992	-1.38858201915334
Cell_1279	2	1	NA	2.78628537369831	-0.925556631751121
Cell_1280	2	1	NA	4.18135076341895	2.49159733833492
Cell_1281	1	1	NA	0.632473893862085	-2.52578820453608
Cell_1282	1	1	NA	0.607338792000838	-2.81174130066936
Cell_1283	2	1	NA	3.44183061808637	2.4266799732503
Cell_1284	1	1	NA	-7.18997701549702	-4.44355622305996
Cell_1285	1	1	NA	0.904278723641472	-1.59662029578178
Cell_1286	3	1	NA	3.38179282803812	6.42782407609992
Cell_1287	3	1	NA	2.76409671165429	7.05478444912606
Cell_1288	1	1	NA	-2.47481182783404	-3.80720103185547
Cell_1289	2	1	NA	3.29623128944927	2.97636932575172
Cell_1290	1	1	NA	-7.55640304521644	-4.35324030996226
Cell_1291	1	1	NA	0.583386827631972	-4.23253135563607
Cell_1292	1	1	NA	0.720071338981025	-0.681790416614598
Cell_1293	2	1	NA	2.52571027956958	1.28937653088791
Cell_1294	2	1	NA	2.38462195232147	0.974088491090608
Cell_1295	2	1	NA	3.88136737517162	4.77029788310579
Cell_1296	1	1	NA	-1.3007103414774	-3.00687122162426
Cell_1297	1	1	NA	-4.96106620936864	-3.4098496871642
Cell_1298	3	1	NA	-0.662251125900779	9.15349548420921
Cell_1299	1	1	NA	-0.018717271751336	-2.51618434778279
Cell_1300	1	1	NA	0.327026592203764	-1.74560811162361
Cell_1301	2	1	NA	1.47504707331339	0.776556764977608
Cell_1302	1	1	NA	0.96567959466534	-0.842743715526965
Cell_1303	2	1	NA	2.46680778282871	-0.789817982752733
Cell_1304	1	1	NA	-4.84194905248587	-3.87765302075472
Cell_1305	1	1	NA	-7.8681503674643	-4.43480428604422
Cell_1306	2	1	NA	3.8278344821124	1.40852050685617
Cell_1307	1	1	NA	-5.35540144985792	-4.4565480213368
Cell_1308	1	1	NA	-4.19019183854489	-3.48728443599988
Cell_1309	1	1	NA	-4.79676347521498	-4.56441733742006
Cell_1310	1	1	NA	-0.89527778402402	-0.605641730298435
Cell_1311	3	1	NA	2.98622832082503	7.31622707258357
Cell_1312	2	1	NA	3.03510917683744	-0.629627837287888
Cell_1313	2	1	NA	1.75835068772334	-1.50012336174966
Cell_1314	1	1	NA	-4.86377199987443	-3.84793920147414
Cell_1315	1	1	NA	-5.31846923260042	-3.32661452247815
Cell_1316	1	1	NA	0.909071298673238	-0.544149222305281
Cell_1317	2	1	NA	4.21877183004612	5.44082686416399
Cell_1318	1	1	NA	-2.76369188934623	-2.14886193452207
Cell_1319	3	1	NA	3.06658147827211	6.97389684577932
Cell_1320	2	1	NA	1.99380685191023	0.931523919984419
Cell_1321	3	1	NA	3.96822411791501	5.82398984343114
Cell_1322	1	1	NA	-7.26747224283383	-4.16541789472747
Cell_1323	1	1	NA	-3.80686781738501	-2.96730750176511
Cell_1324	1	1	NA	-1.785311114301	-2.54113011664892
Cell_1325	2	1	NA	3.16556216608236	3.24651136342726
Cell_1326	1	1	NA	4.29607563645654	0.128773707186891
Cell_1327	1	1	NA	2.65676061070268	-2.04976836440837
Cell_1328	1	1	NA	-0.992751646060922	-1.14214447129632
Cell_1329	1	1	NA	-2.49826456658849	-2.55309733430149
Cell_1330	2	1	NA	1.49287995460083	0.127058295580664
Cell_1331	1	1	NA	-0.536720548338742	-2.25373944330179
Cell_1332	2	1	NA	1.57717467229208	-1.47412525889878
Cell_1333	1	1	NA	0.875520291771527	-1.53690691713492
Cell_1334	1	1	NA	-2.31930932966042	-3.64125546002589
Cell_1335	1	1	NA	-9.08931061200798	-3.97346123150549
Cell_1336	1	1	NA	-3.72429585057522	-2.87435897900659
Cell_1337	2	1	NA	2.13900526905033	-0.112274172968409
Cell_1338	2	1	NA	3.77037945314446	3.53155899769725
Cell_1339	1	1	NA	3.78135179247539	-8.04668746411496
Cell_1340	2	1	NA	3.42058771514676	-0.195508648686753
Cell_1341	1	1	NA	-9.11960960594314	-4.00716866504601
Cell_1342	2	1	NA	2.81852241593795	2.36864206949228
Cell_1343	1	1	NA	0.526888456110843	-4.29511317013506
Cell_1344	1	1	NA	-3.43247196093526	-3.75516101973556
Cell_1345	1	1	NA	-3.42113988013061	-4.05426213668554
Cell_1346	1	1	NA	-4.74591688759818	-3.67666975553749
Cell_1347	2	1	NA	3.70987044761969	1.89370998064041
Cell_1348	1	1	NA	-6.18314410961017	-4.10409403687032
Cell_1349	3	1	NA	3.52881739084256	6.11318576644349
Cell_1350	1	1	NA	-2.04556547097982	-3.05596316471826
Cell_1351	1	1	NA	-2.63876275003442	-3.57173469492517
Cell_1352	2	1	NA	3.80956383025084	1.09209125569959
Cell_1353	1	1	NA	-2.39855731582125	-2.66792292840747
Cell_1354	1	1	NA	-6.87998244573464	-3.67516371507805
Cell_1355	2	1	NA	3.308873480824	-0.0354812151085366
Cell_1356	3	1	NA	1.3703950598355	8.49889880799351
Cell_1357	2	1	NA	3.81652981150926	3.3307924744655
Cell_1358	1	1	NA	0.619551092331294	-1.87710301042591
Cell_1359	2	1	NA	4.36296125257419	2.93741989498737
Cell_1360	2	1	NA	4.24233085548115	4.64827978878351
Cell_1361	2	1	NA	3.29983184273878	3.40124691902592
Cell_1362	1	1	NA	0.293192814656096	-1.31999899724642
Cell_1363	3	1	NA	2.399211600905	7.86744887828217
Cell_1364	2	1	NA	3.39123745354171	5.11827596060182
Cell_1365	1	1	NA	-2.05168495024115	-0.88336834729583
Cell_1366	2	1	NA	1.88401956970571	0.69729114364172
Cell_1367	1	1	NA	-4.57581220248174	-3.68056644323021
Cell_1368	2	1	NA	1.5376070814321	0.238523058308482
Cell_1369	1	1	NA	-0.939423373286623	-1.38279326934832
Cell_1370	1	1	NA	-1.7579925545308	-0.530790358472764
Cell_1371	2	1	NA	1.82597019853448	-1.79461795745579
Cell_1372	1	1	NA	1.89956492883556	-2.77721900124603
Cell_1373	1	1	NA	-0.649228844043291	-0.716295169811187
Cell_1374	3	1	NA	2.09060313474628	7.81013960522689
Cell_1375	1	1	NA	-3.46368177263844	-3.15133067221326
Cell_1376	1	1	NA	1.18848020861525	-0.938066401901345
Cell_1377	3	1	NA	2.13503717527055	7.86266697996443
Cell_1378	1	1	NA	-4.69329184022783	-3.23891805175964
Cell_1379	2	1	NA	4.33781743920053	3.99694506514835
Cell_1380	1	1	NA	-4.7390779809925	-3.24490589652331
Cell_1381	3	1	NA	3.43115958749475	5.85424682581365
Cell_1382	1	1	NA	-1.44060767834706	-2.9024158429053
Cell_1383	1	1	NA	-2.25766686612526	-3.24351216140704
Cell_1384	1	1	NA	-4.94895228606265	-3.86178189345206
Cell_1385	1	1	NA	-0.434386382670836	-2.27056464924053
Cell_1386	1	1	NA	-5.59674830694678	-4.62487299181976
Cell_1387	2	1	NA	3.11253673969481	0.217228429691711
Cell_1388	2	1	NA	3.26359314952751	2.8574934053615
Cell_1389	1	1	NA	0.387744289076363	-2.1847714567636
Cell_1390	2	1	NA	3.81002298392548	4.87438368908629
Cell_1391	1	1	NA	0.413716249262793	-4.25954020506156
Cell_1392	3	1	NA	2.70707180247005	6.22406394460562
Cell_1393	3	1	NA	0.603537022167386	8.843265762114
Cell_1394	2	1	NA	4.19622035719342	3.07873576778616
Cell_1395	2	1	NA	3.21821962888743	-0.452469898728261
Cell_1396	2	1	NA	2.78681909452564	0.448178607622377
Cell_1397	2	1	NA	3.70996674003279	0.517461555910907
Cell_1398	1	1	NA	1.36036225921235	-2.35091691823422
Cell_1399	3	1	NA	2.83275816053401	6.88315485533834
Cell_1400	1	1	NA	-5.42801908114702	-4.42246782174195
Cell_1401	1	1	NA	-4.97878761812189	-3.86425582799714
Cell_1402	2	1	NA	3.24959265949677	-0.238050852181212
Cell_1403	1	1	NA	-4.20231267388227	-3.5888642279761
Cell_1404	1	1	NA	-2.6497823025138	-0.814673689457292
Cell_1405	1	1	NA	2.58876632502095	-2.40374118182579
Cell_1406	1	1	NA	-2.19501524877986	-0.568564816950578
Cell_1407	1	1	NA	-1.68811214474229	-3.46476315170298
Cell_1408	1	1	NA	3.80885631890749	-7.93227317818729
Cell_1409	2	1	NA	1.83447847460506	1.10656515105137
Cell_1410	2	1	NA	1.42509282753886	-0.0683568427550192
Cell_1411	2	1	NA	3.0839128939112	0.0966012930494295
Cell_1412	1	1	NA	-1.61601395363991	-4.19454684351006
Cell_1413	2	1	NA	3.4469410194572	1.92094096069134
Cell_1414	1	1	NA	-6.60362374493085	-4.49452907403376
Cell_1415	1	1	NA	1.03334953692672	-0.888830086615436
Cell_1416	1	1	NA	0.259940942073493	-2.35880985101828
Cell_1417	2	1	NA	3.99723406416711	5.10514045861089
Cell_1418	1	1	NA	-4.85572591894129	-4.20116085152261
Cell_1419	2	1	NA	2.75009567443753	1.39273874054131
Cell_1420	3	1	NA	3.15781669230373	6.62604448864985
Cell_1421	2	1	NA	1.6886028249938	1.29171188597014
Cell_1422	1	1	NA	-0.998209175136758	-0.849312687956849
Cell_1423	1	1	NA	-1.22034679360333	-1.21667414699525
Cell_1424	2	1	NA	3.76703091611261	3.71321579265258
Cell_1425	2	1	NA	3.1836557485375	2.66555911822613
Cell_1426	2	1	NA	2.19050614598841	0.440851193684833
Cell_1427	2	1	NA	3.3606611376054	0.543386515605148
Cell_1428	1	1	NA	-0.108104483327452	-1.0019638538696
Cell_1429	1	1	NA	-3.05510860866042	-2.36590801154409
Cell_1430	1	1	NA	-3.89075200678148	-2.82701412942658
Cell_1431	2	1	NA	1.50062784634689	-0.867242281678507
Cell_1432	1	1	NA	1.12276945067222	-3.11845074763156
Cell_1433	1	1	NA	-5.01130510102328	-3.67310502020461
Cell_1434	1	1	NA	-0.986077142974859	0.541001414038947
Cell_1435	2	1	NA	3.20518578783128	0.455910296773601
Cell_1436	2	1	NA	3.53143160466499	4.66741276885864
Cell_1437	2	1	NA	3.39295399731691	2.20245904702022
Cell_1438	2	1	NA	3.14518627585259	0.276663959198462
Cell_1439	1	1	NA	-9.02248158793641	-3.86334989291216
Cell_1440	1	1	NA	-1.00665045262747	0.528881251124755
Cell_1441	3	1	NA	3.14382785349954	7.09716245488986
Cell_1442	3	1	NA	2.46620849426698	7.75637105068999
Cell_1443	1	1	NA	-6.27898485166307	-3.81919149069621
Cell_1444	1	1	NA	-1.38873118081819	-3.47455577115639
Cell_1445	1	1	NA	-3.04148435116451	-2.15793240781643
Cell_1446	1	1	NA	0.360097014678995	-4.16884921120044
Cell_1447	1	1	NA	-0.114326079331811	-0.493018511503738
Cell_1448	3	1	NA	0.0430650208099099	8.86403819947187
Cell_1449	2	1	NA	3.67431794196744	4.70662171112935
Cell_1450	2	1	NA	3.6533571448086	2.34778298958849
Cell_1451	1	1	NA	-4.91046582851024	-3.87969235059292
Cell_1452	2	1	NA	2.93792822887465	2.47913945864702
Cell_1453	2	1	NA	2.91183744651651	0.717672259441656
Cell_1454	1	1	NA	-3.42228459286484	-3.15636021036801
Cell_1455	3	1	NA	0.500998913215033	8.83068995350416
Cell_1456	2	1	NA	1.87761037667813	-0.540178489197438
Cell_1457	1	1	NA	3.7793497648904	-8.0290898756358
Cell_1458	1	1	NA	0.566196499058566	-4.24177501374218
Cell_1459	1	1	NA	-0.295380743391177	-0.857347272055828
Cell_1460	1	1	NA	-3.62749318764041	-2.18355911436166
Cell_1461	2	1	NA	3.65319379317595	5.60876739144524
Cell_1462	1	1	NA	3.79845261981978	-7.74509548508269
Cell_1463	1	1	NA	-3.69846930807751	-3.04232158007139
Cell_1464	1	1	NA	-5.33068348765193	-3.97234241472366
Cell_1465	1	1	NA	-3.50321886429605	-2.48936983658253
Cell_1466	2	1	NA	2.63276513686671	-0.738586271160302
Cell_1467	3	1	NA	0.72328044043441	8.86574137759427
Cell_1468	1	1	NA	-8.7383414413812	-3.67172548649499
Cell_1469	1	1	NA	-3.42041641379833	-3.82424506515583
Cell_1470	2	1	NA	1.72147770967715	-0.909503171874826
Cell_1471	1	1	NA	-5.0333696873137	-3.98206238206022
Cell_1472	2	1	NA	2.41392897148258	0.587687986487273
Cell_1473	2	1	NA	3.81178068586884	3.03596128464212
Cell_1474	1	1	NA	-2.10405947890716	-1.89011301696957
Cell_1475	2	1	NA	2.38726423384544	-0.50289491039733
Cell_1476	2	1	NA	3.41085870246039	1.10543231295273
Cell_1477	1	1	NA	-7.61689531199217	-4.2565458467143
Cell_1478	3	1	NA	2.02515890565621	8.12450826670214
Cell_1479	1	1	NA	-1.8570258258941	-0.069041346896651
Cell_1480	1	1	NA	1.81634826850978	-2.73104593712423
Cell_1481	1	1	NA	-3.05856184765071	-2.08431573668285
Cell_1482	1	1	NA	-0.868022671728004	-1.91867854740702
Cell_1483	3	1	NA	-0.829109384479173	9.16899641944053
Cell_1484	1	1	NA	-4.79312875107744	-3.20535298787068
Cell_1485	1	1	NA	4.25030773182858	0.0685198590802626
Cell_1486	3	1	NA	-1.66462369142203	9.32935135331722
Cell_1487	1	1	NA	-7.16762108817828	-3.76786389045244
Cell_1488	1	1	NA	-1.61739101739325	-3.17956943115502
Cell_1489	1	1	NA	-6.07765038948575	-4.61698053416634
Cell_1490	1	1	NA	0.522317476213203	-1.44960023384174
Cell_1491	1	1	NA	-5.00746152142131	-3.30075088271758
Cell_1492	1	1	NA	-2.23681030935058	-0.699075128223207
Cell_1493	1	1	NA	-2.82784236300753	-2.66538863992715
Cell_1494	1	1	NA	-4.94302277496581	-3.63698671944161
Cell_1495	3	1	NA	3.08784112121418	6.22727371573771
Cell_1496	2	1	NA	3.85620849275249	0.789837613960049
Cell_1497	1	1	NA	-2.04184269503468	-2.54091085554239
Cell_1498	1	1	NA	4.25721617942489	0.0551262056163951
Cell_1499	2	1	NA	3.72467616500182	3.83590692972772
Cell_1500	1	1	NA	-8.83957578006181	-3.69562370896426
Cell_1501	2	1	NA	3.39633916491456	5.00808346295776
Cell_1502	2	1	NA	3.9692705805845	4.5126722156265
Cell_1503	1	1	NA	2.02956776668873	-2.9381805938836
Cell_1504	1	1	NA	-2.62788804641863	-2.85205120715401
Cell_1505	1	1	NA	0.316451469042931	-3.2547601186451
Cell_1506	1	1	NA	-0.962714644824618	-2.61126265476053
