Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,1,0.0035406280942214567
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,2,0.0031626261796753666
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,3,0.001537281218970828
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast1-trajectories_exp,4,0.005373288648384016
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,0,0.008190005856656012
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,1,0.013223511425204724
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,2,0.007802788508255642
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,3,0.016219328756328935
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast2-trajectories_exp,4,0.007780421536035477
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,0,0.008617286343243378
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,1,0.04137194383282066
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,2,0.028995159103952436
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,3,0.05595110020707217
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize10-Yeast3-trajectories_exp,4,0.018767333410417746
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,0,0.01772890055986492
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,1,0.01833239558138336
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,2,0.016706679624652908
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,3,0.013368152961090512
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli1-trajectories_exp,4,0.017140156426944317
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,0,0.018270540601468006
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,1,0.017283359418447226
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,2,0.010903118405285163
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,3,0.010900054572683074
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Ecoli2-trajectories_exp,4,0.017122496168078937
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,0,0.020561394824787086
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,1,0.022708072257175027
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,2,0.02482268910042577
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,3,0.021886186728768915
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast1-trajectories_exp,4,0.02410092312988092
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,0,0.011812436095487048
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,1,0.01890080564531973
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,2,0.01663139072654226
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,3,0.014885449656487542
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast2-trajectories_exp,4,0.015461055169732106
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,0,0.0073854395341654
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,1,0.011767517872093814
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,2,0.008424274650866481
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,3,0.007285126556897342
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,4,0.010020842960310342
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,0,0.031762350532742
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,1,0.02304373123481801
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,2,0.002207850132505286
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,3,0.0031939697256564256
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,4,0.014123301905393307
