Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,1,0.8225081794370253
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,2,0.8895557888454722
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,3,0.9282422364425962
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,InSilicoSize50-Yeast3-trajectories_exp,4,0.9043223453927052
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,0,1.142070402433406
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,1,1.0898820152375397
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,2,0.9240164094956387
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,3,0.9719940979843933
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Bacillus_subtilis_168_mixed_exp,4,1.037302923100256
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,0,0.909270226031226
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,1,0.7974473491379782
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,2,0.9040166683468355
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,3,0.8877814034062633
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Canis_familiaris_mixed_exp,4,0.8680571425056023
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,0,0.6953682776650172
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,1,0.7951295163816474
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,2,0.8117292510238127
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,3,0.6390831424669728
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlamydomonas_reinhardtii_mixed_exp,4,0.7363688995169778
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,0,0.801724898911414
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,1,0.8402637555347755
