Algorithm,Problem,ExecutionId,IndicatorValue
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,1,0.4307844710214662
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,2,0.46193545948968256
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,3,0.4016891827123048
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Chlorocebus_sabaeus_mixed_exp,4,0.3908841074891487
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,0,0.19330474730377475
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,1,0.1756810041172694
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,2,0.19613005721999596
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,3,0.210228941453845
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Cricetulus_griseus_mixed_exp,4,0.21087263334257178
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,0,0.10645802161841601
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,1,0.14642052541770698
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,2,0.18654785658093093
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,3,0.11442565166364875
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Emericella_nidulans_FGSC_A4_mixed_exp,4,0.1142183357154056
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,0,0.026184378677978647
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,1,0.019913573990496095
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,2,0.009580411298048604
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,3,0.027849340781518985
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Gallus_gallus_mixed_exp,4,0.034834703960034796
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,0,0.234466667545361
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,1,0.26101983177456645
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,2,0.21703495718479693
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,3,0.21946067003458136
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Glycine_max_mixed_exp,4,0.2687862004492109
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,0,0.0550084236811149
NSGAII-PS100-CP0.7-MP0.05-NP3-MS0.1,sim_BioGrid_Human_Herpesvirus_1_mixed_exp,1,0.04600271291019563
